-1900.1236,583.6026	-1900.6767,584.12796	-1902.3238,585.01296	-1904.4275,585.63437	-1906.6708,585.94077	-1908.7365,585.8809	-1909.6037,585.69763	-1910.3075,585.40363	-1917.9524,575.94416	-1918.2176,575.39021	-1922.5,562.80308	-1922.6783,562.0614	-1922.6213,560.19248	-1920.8587,541.06848	-1920.8114,540.45615	-1920.4913,539.88409	-1919.9382,539.35874	-1918.2911,538.47374	-1916.1873,537.8524	-1913.9441,537.54603	-1911.8784,537.60582	-1911.0112,537.78907	-1910.3074,538.08306	-1898.1884,544.45996	-1896.4293,545.54453	-1895.7699,546.1368	-1895.3075,546.74335	-1888.0004,558.32541	-1887.0193,560.14425	-1886.7445,560.98686	-1886.6472,561.74337	-1891.0169,573.09385	-1891.364,573.60047
-1955.8269,548.267	-1956.3523,547.71384	-1957.2373,546.06677	-1957.8587,543.96306	-1958.1651,541.71977	-1958.1053,539.65405	-1957.922,538.7869	-1957.628,538.08312	-1948.1685,530.43817	-1947.6146,530.17296	-1935.0274,525.89061	-1934.2857,525.71224	-1932.4168,525.76932	-1913.2928,527.53185	-1912.6805,527.57923	-1912.1084,527.89927	-1911.5831,528.45241	-1910.6981,530.09947	-1910.0768,532.20326	-1909.7704,534.44651	-1909.8302,536.51215	-1910.0134,537.37935	-1910.3074,538.08314	-1916.6843,550.20224	-1917.7689,551.9613	-1918.3611,552.62067	-1918.9677,553.08309	-1930.5498,560.39019	-1932.3686,561.37125	-1933.2112,561.64607	-1933.9677,561.74336	-1945.3182,557.37368	-1945.8248,557.02659
-1956.5682,591.25634	-1957.3099,591.43474	-1959.1788,591.37764	-1961.3114,590.86394	-1963.4074,590.00764	-1965.1664,588.92294	-1965.8257,588.33064	-1966.2882,587.72414	-1968.1792,575.70952	-1968.1319,575.09719	-1965.547,562.05524	-1965.3306,561.32374	-1964.3467,559.73374	-1953.2583,544.05314	-1952.9111,543.54654	-1952.3479,543.21114	-1951.6062,543.03274	-1949.7373,543.08984	-1947.6047,543.60364	-1945.5088,544.45994	-1943.7498,545.54454	-1943.0904,546.13684	-1942.6279,546.74334	-1935.3209,558.32544	-1934.3398,560.14424	-1934.0649,560.98684	-1933.9677,561.74334	-1933.4306,575.42725	-1933.4904,577.49294	-1933.6737,578.36007	-1933.9677,579.06388	-1943.4272,586.70884	-1943.9811,586.97404
-1932.908,597.59608	-1933.6497,597.77448	-1935.5186,597.71738	-1937.6512,597.20368	-1939.7471,596.34738	-1941.5061,595.26268	-1942.1655,594.67038	-1942.628,594.06388	-1944.519,582.04926	-1944.4717,581.43693	-1941.8867,568.39498	-1941.6704,567.66348	-1940.6865,566.07348	-1929.5981,550.39288	-1929.2509,549.88628	-1928.6877,549.55088	-1927.946,549.37248	-1926.0771,549.42958	-1923.9445,549.94338	-1921.8486,550.79968	-1920.0896,551.88428	-1919.4302,552.47658	-1918.9677,553.08308	-1911.6607,564.66518	-1910.6796,566.48398	-1910.4047,567.32658	-1910.3075,568.08308	-1909.7704,581.76699	-1909.8302,583.83269	-1910.0135,584.69982	-1910.3075,585.40362	-1919.767,593.04858	-1920.3209,593.31378
-1896.0488,619.73271	-1896.2651,620.46427	-1897.249,622.05424	-1898.7602,623.64425	-1900.5497,625.03124	-1902.3686,626.01226	-1903.2112,626.28711	-1903.9677,626.38439	-1915.3182,622.01473	-1915.8248,621.6676	-1925.827,612.908	-1926.3523,612.35487	-1927.2374,610.70779	-1935.273,593.26467	-1935.5381,592.71068	-1935.547,592.05524	-1935.3306,591.32371	-1934.3467,589.73374	-1932.8354,588.14375	-1931.0459,586.7568	-1929.2271,585.77576	-1928.3845,585.50086	-1927.628,585.40357	-1913.9441,584.86657	-1911.8784,584.92631	-1911.0113,585.10954	-1910.3075,585.40362	-1898.1884,591.78043	-1896.4293,592.86506	-1895.77,593.45737	-1895.3075,594.06389	-1893.4165,606.07853	-1893.4638,606.69082
-1858.4483,598.88001	-1857.9229,599.43316	-1857.0379,601.08023	-1856.4165,603.18394	-1856.1101,605.42723	-1856.1699,607.49295	-1856.3532,608.3601	-1856.6472,609.06388	-1866.1067,616.70884	-1866.6606,616.97404	-1879.2478,621.25639	-1879.9894,621.43476	-1881.8584,621.37769	-1900.9824,619.61516	-1901.5947,619.56777	-1902.1668,619.24773	-1902.6921,618.6946	-1903.5771,617.04753	-1904.1984,614.94375	-1904.5048,612.70049	-1904.445,610.63485	-1904.2618,609.76765	-1903.9678,609.06386	-1897.5909,596.94476	-1896.5063,595.18571	-1895.914,594.52634	-1895.3075,594.06391	-1883.7254,586.75681	-1881.9066,585.77575	-1881.064,585.50093	-1880.3075,585.40364	-1868.957,589.77333	-1868.4504,590.12042
-1990.6898,607.05322	-1990.9061,607.78478	-1991.89,609.37475	-1993.4012,610.96476	-1995.1907,612.35175	-1997.0096,613.33277	-1997.8523,613.60762	-1998.6087,613.7049	-2009.9592,609.33523	-2010.4658,608.98811	-2020.468,600.22851	-2020.9933,599.67537	-2021.8784,598.0283	-2029.914,580.58517	-2030.1791,580.03119	-2030.188,579.37574	-2029.9716,578.64421	-2028.9877,577.05425	-2027.4765,575.46426	-2025.6869,574.07731	-2023.8681,573.09627	-2023.0255,572.82136	-2022.269,572.72408	-2008.5851,572.18708	-2006.5194,572.24682	-2005.6523,572.43005	-2004.9485,572.72412	-1992.8294,579.10094	-1991.0703,580.18557	-1990.411,580.77788	-1989.9485,581.3844	-1988.0575,593.39904	-1988.1048,594.01133
-1953.0893,586.20052	-1952.5639,586.75367	-1951.6789,588.40074	-1951.0575,590.50445	-1950.7511,592.74774	-1950.811,594.81346	-1950.9942,595.68061	-1951.2882,596.38439	-1960.7477,604.02935	-1961.3016,604.29455	-1973.8888,608.5769	-1974.6305,608.75527	-1976.4994,608.69819	-1995.6234,606.93567	-1996.2357,606.88828	-1996.8078,606.56824	-1997.3331,606.01511	-1998.2181,604.36804	-1998.8395,602.26426	-1999.1458,600.021	-1999.086,597.95536	-1998.9028,597.08816	-1998.6088,596.38437	-1992.2319,584.26527	-1991.1473,582.50622	-1990.5551,581.84684	-1989.9485,581.38442	-1978.3664,574.07732	-1976.5476,573.09626	-1975.705,572.82144	-1974.9485,572.72415	-1963.598,577.09383	-1963.0914,577.44093
-1980.2285,584.91659	-1980.9702,585.09499	-1982.8391,585.03789	-1984.9717,584.52419	-1987.0676,583.66789	-1988.8267,582.58319	-1989.486,581.99089	-1989.9485,581.38439	-1991.8395,569.36977	-1991.7922,568.75744	-1989.2072,555.71549	-1988.9909,554.98399	-1988.007,553.39399	-1976.9186,537.71339	-1976.5714,537.20679	-1976.0082,536.87139	-1975.2665,536.69299	-1973.3976,536.75009	-1971.265,537.26389	-1969.1691,538.12019	-1967.4101,539.20479	-1966.7507,539.79709	-1966.2882,540.40359	-1958.9812,551.98569	-1958.0001,553.80449	-1957.7252,554.64709	-1957.628,555.40359	-1957.0909,569.0875	-1957.1507,571.15319	-1957.334,572.02033	-1957.628,572.72413	-1967.0875,580.36909	-1967.6414,580.63429
-2015.6173,580.64312	-2016.3489,580.42675	-2017.9388,579.44285	-2019.5288,577.93169	-2020.9158,576.14214	-2021.8969,574.32324	-2022.1717,573.48063	-2022.269,572.72414	-2017.8993,561.37368	-2017.5522,560.86703	-2008.7926,550.86484	-2008.2395,550.33953	-2006.5924,549.4545	-1989.1493,541.41889	-1988.5953,541.15376	-1987.9398,541.1449	-1987.2083,541.36125	-1985.6183,542.34515	-1984.0284,543.85641	-1982.6414,545.64594	-1981.6604,547.46473	-1981.3855,548.30738	-1981.2882,549.06387	-1980.7512,562.74777	-1980.8109,564.81344	-1980.9941,565.68061	-1981.2882,566.38435	-1987.665,578.50352	-1988.7497,580.26256	-1989.342,580.92187	-1989.9485,581.38438	-2001.9631,583.27536	-2002.5754,583.22808
-2012.8675,514.7348	-2012.6511,514.00324	-2011.6672,512.41327	-2010.156,510.82326	-2008.3665,509.43627	-2006.5476,508.45525	-2005.705,508.1804	-2004.9485,508.08312	-1993.598,512.45279	-1993.0914,512.79991	-1983.0892,521.55951	-1982.5639,522.11264	-1981.6788,523.75972	-1973.6432,541.20285	-1973.3781,541.75683	-1973.3692,542.41228	-1973.5856,543.14381	-1974.5695,544.73377	-1976.0808,546.32376	-1977.8703,547.71071	-1979.6891,548.69175	-1980.5317,548.96666	-1981.2882,549.06394	-1994.9721,549.60094	-1997.0378,549.5412	-1997.905,549.35797	-1998.6087,549.06389	-2010.7279,542.68708	-2012.4869,541.60245	-2013.1462,541.01014	-2013.6087,540.40362	-2015.4997,528.38898	-2015.4524,527.77669
-2050.468,535.58751	-2050.9933,535.03435	-2051.8783,533.38728	-2052.4997,531.28357	-2052.8061,529.04028	-2052.7463,526.97456	-2052.563,526.10741	-2052.269,525.40363	-2042.8095,517.75867	-2042.2556,517.49347	-2029.6684,513.21112	-2028.9268,513.03275	-2027.0578,513.08983	-2007.9338,514.85236	-2007.3215,514.89974	-2006.7494,515.21978	-2006.2241,515.77291	-2005.3391,517.41998	-2004.7178,519.52377	-2004.4114,521.76702	-2004.4712,523.83266	-2004.6544,524.69986	-2004.9484,525.40365	-2011.3253,537.52275	-2012.4099,539.28181	-2013.0022,539.94118	-2013.6087,540.4036	-2025.1908,547.7107	-2027.0096,548.69176	-2027.8522,548.96658	-2028.6087,549.06387	-2039.9592,544.69419	-2040.4658,544.34709
-2044.1282,559.24776	-2044.6536,558.6946	-2045.5386,557.04754	-2046.16,554.94383	-2046.4664,552.70053	-2046.4065,550.63482	-2046.2232,549.76766	-2045.9292,549.06388	-2036.4698,541.41893	-2035.9158,541.15372	-2023.3287,536.87137	-2022.587,536.69301	-2020.7181,536.75008	-2001.5941,538.51261	-2000.9818,538.55999	-2000.4097,538.88004	-1999.8844,539.43317	-1998.9994,541.08023	-1998.378,543.18402	-1998.0716,545.42727	-1998.1314,547.49291	-1998.3147,548.36012	-1998.6087,549.0639	-2004.9856,561.183	-2006.0701,562.94206	-2006.6624,563.60143	-2007.269,564.06386	-2018.851,571.37095	-2020.6699,572.35201	-2021.5125,572.62684	-2022.269,572.72413	-2033.6195,568.35444	-2034.1261,568.00735
-2044.8695,602.2371	-2045.6112,602.4155	-2047.4801,602.3584	-2049.6127,601.8447	-2051.7086,600.9884	-2053.4677,599.9037	-2054.127,599.3114	-2054.5895,598.7049	-2056.4805,586.69028	-2056.4332,586.07795	-2053.8483,573.036	-2053.6319,572.3045	-2052.648,570.7145	-2041.5596,555.0339	-2041.2124,554.5273	-2040.6492,554.1919	-2039.9075,554.0135	-2038.0386,554.0706	-2035.906,554.5844	-2033.8101,555.4407	-2032.0511,556.5253	-2031.3917,557.1176	-2030.9292,557.7241	-2023.6222,569.3062	-2022.6411,571.125	-2022.3662,571.9676	-2022.269,572.7241	-2021.7319,586.40801	-2021.7917,588.4737	-2021.975,589.34084	-2022.269,590.04464	-2031.7285,597.6896	-2032.2824,597.9548
-2008.0103,624.37373	-2008.2266,625.10529	-2009.2105,626.69525	-2010.7217,628.28526	-2012.5112,629.67226	-2014.3301,630.65327	-2015.1728,630.92813	-2015.9292,631.02541	-2027.2797,626.65574	-2027.7863,626.30861	-2037.7885,617.54902	-2038.3138,616.99589	-2039.1989,615.34881	-2047.2345,597.90568	-2047.4996,597.3517	-2047.5085,596.69626	-2047.2921,595.96472	-2046.3082,594.37476	-2044.797,592.78477	-2043.0074,591.39782	-2041.1886,590.41678	-2040.346,590.14187	-2039.5895,590.04459	-2025.9056,589.50759	-2023.8399,589.56733	-2022.9728,589.75056	-2022.269,590.04464	-2010.1499,596.42145	-2008.3908,597.50608	-2007.7315,598.09839	-2007.269,598.7049	-2005.378,610.71955	-2005.4253,611.33184
-1799.9424,168.45937	-1800.4677,167.90621	-1801.3527,166.25915	-1801.9741,164.15544	-1802.2806,161.91214	-1802.2207,159.84642	-1802.0374,158.97927	-1801.7434,158.27549	-1792.2839,150.63054	-1791.73,150.36533	-1779.1429,146.08298	-1778.4012,145.90461	-1776.5323,145.96169	-1757.4083,147.72422	-1756.7959,147.7716	-1756.2239,148.09164	-1755.6985,148.64478	-1754.8135,150.29184	-1754.1922,152.39563	-1753.8858,154.63888	-1753.9456,156.70452	-1754.1288,157.57172	-1754.4228,158.27551	-1760.7997,170.39461	-1761.8843,172.15367	-1762.4766,172.81304	-1763.0831,173.27547	-1774.6652,180.58256	-1776.484,181.56362	-1777.3266,181.83845	-1778.0832,181.93574	-1789.4336,177.56605	-1789.9402,177.21896
-1800.6837,211.4487	-1801.4254,211.62711	-1803.2943,211.57001	-1805.4268,211.05631	-1807.5228,210.2	-1809.2818,209.11531	-1809.9412,208.52301	-1810.4037,207.91651	-1812.2946,195.90189	-1812.2473,195.28956	-1809.6624,182.24761	-1809.446,181.51611	-1808.4621,179.92611	-1797.3738,164.24551	-1797.0266,163.73891	-1796.4634,163.40351	-1795.7217,163.22511	-1793.8528,163.28221	-1791.7202,163.79601	-1789.6243,164.65231	-1787.8653,165.73691	-1787.2059,166.32921	-1786.7434,166.93571	-1779.4364,178.51781	-1778.4553,180.33661	-1778.1804,181.17921	-1778.0832,181.93571	-1777.5461,195.61961	-1777.6059,197.68531	-1777.7892,198.55245	-1778.0832,199.25625	-1787.5427,206.90121	-1788.0966,207.16641
-1786.0021,188.58742	-1785.7858,187.85586	-1784.8019,186.2659	-1783.2907,184.67589	-1781.5011,183.28889	-1779.6823,182.30788	-1778.8396,182.03303	-1778.0832,181.93575	-1766.7327,186.30541	-1766.226,186.65254	-1756.2239,195.41213	-1755.6985,195.96527	-1754.8135,197.61234	-1746.7779,215.05547	-1746.5128,215.60945	-1746.5039,216.2649	-1746.7203,216.99643	-1747.7042,218.5864	-1749.2154,220.17638	-1751.005,221.56333	-1752.8237,222.54437	-1753.6664,222.81928	-1754.4229,222.91656	-1768.1068,223.45356	-1770.1725,223.39382	-1771.0396,223.21059	-1771.7434,222.91652	-1783.8625,216.53971	-1785.6216,215.45507	-1786.2809,214.86276	-1786.7434,214.25625	-1788.6344,202.2416	-1788.5871,201.62931
-1764.6068,160.07652	-1764.0536,159.55116	-1762.4065,158.66616	-1760.3028,158.04475	-1758.0596,157.73835	-1755.9938,157.79822	-1755.1267,157.98149	-1754.4229,158.27549	-1746.7779,167.73496	-1746.5127,168.28891	-1742.2304,180.87603	-1742.052,181.61772	-1742.1091,183.48664	-1743.8716,202.61063	-1743.919,203.22296	-1744.2391,203.79503	-1744.7922,204.32038	-1746.4393,205.20538	-1748.543,205.82671	-1750.7863,206.13308	-1752.8519,206.07329	-1753.7191,205.89005	-1754.4229,205.59605	-1766.542,199.21916	-1768.3011,198.13458	-1768.9604,197.54232	-1769.4229,196.93577	-1776.73,185.35371	-1777.711,183.53487	-1777.9859,182.69226	-1778.0831,181.93575	-1773.7135,170.58527	-1773.3664,170.07865
-1708.9034,195.41212	-1708.3781,195.96528	-1707.4931,197.61234	-1706.8716,199.71605	-1706.5652,201.95935	-1706.6251,204.02507	-1706.8084,204.89222	-1707.1024,205.596	-1716.5619,213.24095	-1717.1158,213.50616	-1729.7029,217.78851	-1730.4446,217.96688	-1732.3135,217.9098	-1751.4375,216.14727	-1752.0499,216.09989	-1752.6219,215.77985	-1753.1473,215.22671	-1754.0323,213.57965	-1754.6536,211.47586	-1754.96,209.23261	-1754.9002,207.16697	-1754.7169,206.29977	-1754.423,205.59598	-1748.0461,193.47688	-1746.9615,191.71782	-1746.3692,191.05845	-1745.7627,190.59603	-1734.1806,183.28893	-1732.3618,182.30787	-1731.5191,182.03304	-1730.7626,181.93575	-1719.4122,186.30544	-1718.9056,186.65253
-1708.1621,152.42279	-1707.4204,152.24438	-1705.5515,152.30148	-1703.4189,152.81518	-1701.323,153.67149	-1699.564,154.75618	-1698.9046,155.34849	-1698.4421,155.95498	-1696.5511,167.96961	-1696.5984,168.58193	-1699.1834,181.62389	-1699.3998,182.35538	-1700.3836,183.94538	-1711.472,199.62598	-1711.8192,200.13258	-1712.3824,200.46798	-1713.1241,200.64638	-1714.993,200.58928	-1717.1256,200.07548	-1719.2215,199.21918	-1720.9805,198.13458	-1721.6399,197.54228	-1722.1024,196.93578	-1729.4094,185.35368	-1730.3905,183.53488	-1730.6654,182.69229	-1730.7626,181.93579	-1731.2997,168.25187	-1731.2399,166.18618	-1731.0566,165.31904	-1730.7626,164.61524	-1721.3031,156.97028	-1720.7492,156.70508
-1731.8224,146.08304	-1731.0807,145.90464	-1729.2118,145.96174	-1727.0792,146.47544	-1724.9832,147.33174	-1723.2242,148.41644	-1722.5649,149.00874	-1722.1024,149.61524	-1720.2114,161.62986	-1720.2587,162.24218	-1722.8436,175.28413	-1723.06,176.01564	-1724.0439,177.60564	-1735.1323,193.28624	-1735.4795,193.79284	-1736.0427,194.12824	-1736.7844,194.30664	-1738.6533,194.24954	-1740.7859,193.73574	-1742.8818,192.87943	-1744.6408,191.79483	-1745.3002,191.20254	-1745.7627,190.59604	-1753.0697,179.01394	-1754.0508,177.19514	-1754.3257,176.35254	-1754.4229,175.59604	-1754.96,161.91213	-1754.9002,159.84643	-1754.7169,158.9793	-1754.4229,158.2755	-1744.9634,150.63054	-1744.4095,150.36534
-1768.6816,123.94641	-1768.4653,123.21485	-1767.4814,121.62488	-1765.9702,120.03487	-1764.1806,118.64788	-1762.3617,117.66686	-1761.5191,117.39201	-1760.7626,117.29473	-1749.4122,121.66439	-1748.9055,122.01152	-1738.9033,130.77112	-1738.378,131.32425	-1737.493,132.97133	-1729.4574,150.41445	-1729.1923,150.96844	-1729.1834,151.62388	-1729.3997,152.35541	-1730.3837,153.94538	-1731.8949,155.53537	-1733.6844,156.92232	-1735.5032,157.90336	-1736.3459,158.17826	-1737.1024,158.27555	-1750.7863,158.81255	-1752.852,158.75281	-1753.7191,158.56958	-1754.4229,158.2755	-1766.542,151.89869	-1768.3011,150.81406	-1768.9604,150.22175	-1769.4229,149.61523	-1771.3139,137.60059	-1771.2666,136.98829
-1806.2821,144.79911	-1806.8075,144.24596	-1807.6925,142.59889	-1808.3139,140.49518	-1808.6203,138.25189	-1808.5604,136.18617	-1808.3771,135.31902	-1808.0832,134.61524	-1798.6237,126.97028	-1798.0697,126.70508	-1785.4826,122.42273	-1784.7409,122.24436	-1782.872,122.30143	-1763.748,124.06396	-1763.1357,124.11135	-1762.5636,124.43139	-1762.0383,124.98452	-1761.1533,126.63159	-1760.5319,128.73538	-1760.2256,130.97863	-1760.2853,133.04427	-1760.4686,133.91147	-1760.7626,134.61526	-1767.1395,146.73436	-1768.2241,148.49341	-1768.8163,149.15278	-1769.4229,149.61521	-1781.0049,156.92231	-1782.8238,157.90337	-1783.6664,158.17819	-1784.4229,158.27548	-1795.7734,153.90579	-1796.28,153.5587
-1674.0406,136.6259	-1673.8242,135.89434	-1672.8404,134.30438	-1671.3292,132.71437	-1669.5396,131.32738	-1667.7207,130.34636	-1666.8781,130.07151	-1666.1216,129.97422	-1654.7712,134.3439	-1654.2645,134.69102	-1644.2623,143.45062	-1643.737,144.00375	-1642.852,145.65083	-1634.8164,163.09395	-1634.5512,163.64793	-1634.5424,164.30338	-1634.7587,165.03491	-1635.7426,166.62487	-1637.2539,168.21486	-1639.0434,169.60181	-1640.8622,170.58285	-1641.7049,170.85776	-1642.4614,170.95505	-1656.1453,171.49205	-1658.2109,171.4323	-1659.0781,171.24908	-1659.7818,170.955	-1671.901,164.57818	-1673.6601,163.49355	-1674.3194,162.90124	-1674.7819,162.29473	-1676.6729,150.28008	-1676.6256,149.66779
-1711.6411,157.47861	-1712.1665,156.92545	-1713.0515,155.27839	-1713.6729,153.17468	-1713.9793,150.93138	-1713.9194,148.86567	-1713.7361,147.99852	-1713.4421,147.29473	-1703.9827,139.64978	-1703.4287,139.38458	-1690.8416,135.10223	-1690.0999,134.92386	-1688.231,134.98093	-1669.107,136.74346	-1668.4947,136.79084	-1667.9226,137.11089	-1667.3972,137.66402	-1666.5122,139.31108	-1665.8909,141.41487	-1665.5845,143.65812	-1665.6443,145.72376	-1665.8276,146.59097	-1666.1216,147.29475	-1672.4985,159.41385	-1673.583,161.17291	-1674.1753,161.83228	-1674.7819,162.29471	-1686.3639,169.60181	-1688.1828,170.58286	-1689.0254,170.85769	-1689.7819,170.95498	-1701.1324,166.58529	-1701.639,166.2382
-1684.5019,158.76253	-1683.7602,158.58413	-1681.8913,158.64123	-1679.7587,159.15494	-1677.6627,160.01123	-1675.9037,161.09593	-1675.2444,161.68824	-1674.7819,162.29474	-1672.8909,174.30935	-1672.9382,174.92168	-1675.5231,187.96363	-1675.7395,188.69514	-1676.7234,190.28513	-1687.8118,205.96573	-1688.159,206.47233	-1688.7222,206.80774	-1689.4639,206.98614	-1691.3328,206.92904	-1693.4654,206.41523	-1695.5613,205.55893	-1697.3203,204.47433	-1697.9797,203.88204	-1698.4422,203.27553	-1705.7492,191.69343	-1706.7303,189.87463	-1707.0052,189.03203	-1707.1024,188.27553	-1707.6395,174.59163	-1707.5797,172.52592	-1707.3964,171.65879	-1707.1024,170.95499	-1697.6429,163.31003	-1697.089,163.04483
-1649.1131,163.03601	-1648.3815,163.25237	-1646.7915,164.23628	-1645.2015,165.74744	-1643.8145,167.53698	-1642.8335,169.35588	-1642.5587,170.1985	-1642.4614,170.95498	-1646.831,182.30545	-1647.1782,182.81209	-1655.9378,192.81428	-1656.4909,193.3396	-1658.138,194.22462	-1675.5811,202.26024	-1676.1351,202.52536	-1676.7905,202.53423	-1677.5221,202.31788	-1679.112,201.33397	-1680.702,199.82272	-1682.089,198.03318	-1683.07,196.2144	-1683.3449,195.37175	-1683.4422,194.61525	-1683.9792,180.93135	-1683.9194,178.86569	-1683.7362,177.99852	-1683.4421,177.29477	-1677.0653,165.1756	-1675.9807,163.41656	-1675.3884,162.75726	-1674.7819,162.29475	-1662.7672,160.40377	-1662.1549,160.45105
-1651.8629,228.94432	-1652.0793,229.67588	-1653.0632,231.26585	-1654.5743,232.85586	-1656.3639,234.24285	-1658.1828,235.22387	-1659.0254,235.49872	-1659.7819,235.596	-1671.1323,231.22634	-1671.639,230.87922	-1681.6412,222.11961	-1682.1665,221.56648	-1683.0515,219.91941	-1691.0871,202.47628	-1691.3523,201.9223	-1691.3611,201.26685	-1691.1448,200.53531	-1690.1609,198.94535	-1688.6496,197.35537	-1686.8601,195.96841	-1685.0413,194.98737	-1684.1986,194.71247	-1683.4421,194.61519	-1669.7582,194.07818	-1667.6926,194.13793	-1666.8254,194.32116	-1666.1217,194.61523	-1654.0025,200.99204	-1652.2435,202.07667	-1651.5841,202.66899	-1651.1216,203.2755	-1649.2307,215.29014	-1649.2779,215.90243
-1614.2624,208.09161	-1613.737,208.64477	-1612.852,210.29184	-1612.2306,212.39555	-1611.9242,214.63884	-1611.9841,216.70456	-1612.1674,217.57171	-1612.4614,218.27549	-1621.9208,225.92044	-1622.4748,226.18565	-1635.0619,230.468	-1635.8036,230.64637	-1637.6725,230.58929	-1656.7965,228.82676	-1657.4088,228.77938	-1657.9809,228.45934	-1658.5063,227.9062	-1659.3913,226.25914	-1660.0126,224.15535	-1660.319,221.9121	-1660.2592,219.84646	-1660.0759,218.97925	-1659.7819,218.27547	-1653.405,206.15637	-1652.3205,204.39731	-1651.7282,203.73794	-1651.1217,203.27552	-1639.5396,195.96842	-1637.7208,194.98736	-1636.8781,194.71254	-1636.1216,194.61525	-1624.7711,198.98493	-1624.2645,199.33202
-1620.6021,184.43137	-1620.0768,184.98452	-1619.1918,186.63159	-1618.5704,188.7353	-1618.264,190.97859	-1618.3238,193.04431	-1618.5071,193.91146	-1618.8011,194.61524	-1628.2606,202.2602	-1628.8145,202.5254	-1641.4017,206.80775	-1642.1433,206.98612	-1644.0123,206.92904	-1663.1363,205.16652	-1663.7486,205.11913	-1664.3207,204.79909	-1664.846,204.24596	-1665.731,202.59889	-1666.3523,200.49511	-1666.6587,198.25185	-1666.5989,196.18621	-1666.4157,195.31901	-1666.1217,194.61522	-1659.7448,182.49612	-1658.6602,180.73707	-1658.0679,180.0777	-1657.4614,179.61527	-1645.8793,172.30817	-1644.0605,171.32711	-1643.2179,171.05229	-1642.4614,170.955	-1631.1109,175.32468	-1630.6043,175.67178
-1619.8609,141.44203	-1619.1191,141.26362	-1617.2502,141.32072	-1615.1177,141.83442	-1613.0217,142.69073	-1611.2627,143.77542	-1610.6034,144.36772	-1610.1409,144.97423	-1608.2499,156.98884	-1608.2972,157.60117	-1610.8821,170.64312	-1611.0985,171.37462	-1612.0824,172.96463	-1623.1708,188.64522	-1623.518,189.15183	-1624.0812,189.48722	-1624.8229,189.66562	-1626.6918,189.60852	-1628.8244,189.09473	-1630.9203,188.23842	-1632.6793,187.15383	-1633.3387,186.56152	-1633.8012,185.95502	-1641.1082,174.37293	-1642.0893,172.55413	-1642.3642,171.71153	-1642.4614,170.95502	-1642.9985,157.27112	-1642.9387,155.20542	-1642.7554,154.33829	-1642.4614,153.63448	-1633.0019,145.98952	-1632.448,145.72433
-1656.7201,119.30539	-1656.5037,118.57384	-1655.5198,116.98387	-1654.0087,115.39386	-1652.2191,114.00687	-1650.4002,113.02585	-1649.5576,112.751	-1648.8011,112.65372	-1637.4507,117.02338	-1636.944,117.37051	-1626.9418,126.13011	-1626.4165,126.68324	-1625.5315,128.33032	-1617.4959,145.77344	-1617.2307,146.32743	-1617.2219,146.98287	-1617.4382,147.7144	-1618.4221,149.30437	-1619.9334,150.89435	-1621.7229,152.2813	-1623.5417,153.26234	-1624.3844,153.53725	-1625.1409,153.63454	-1638.8247,154.17154	-1640.8904,154.11179	-1641.7576,153.92856	-1642.4613,153.63449	-1654.5805,147.25768	-1656.3395,146.17304	-1656.9989,145.58073	-1657.4614,144.97422	-1659.3523,132.95957	-1659.3051,132.34728
-1747.0234,282.42947	-1747.7651,282.60787	-1749.634,282.55077	-1751.7666,282.03706	-1753.8625,281.18077	-1755.6216,280.09607	-1756.2809,279.50376	-1756.7434,278.89727	-1758.6344,266.88265	-1758.5871,266.27032	-1756.0022,253.22837	-1755.7858,252.49686	-1754.8019,250.90687	-1743.7135,235.22627	-1743.3663,234.71967	-1742.8031,234.38426	-1742.0614,234.20586	-1740.1925,234.26296	-1738.0599,234.77677	-1735.964,235.63307	-1734.205,236.71767	-1733.5456,237.30996	-1733.0831,237.91647	-1725.7761,249.49857	-1724.795,251.31737	-1724.5201,252.15997	-1724.4229,252.91647	-1723.8858,266.60038	-1723.9456,268.66607	-1724.1289,269.53321	-1724.4229,270.23701	-1733.8824,277.88197	-1734.4363,278.14717
-1710.1642,304.5661	-1710.3805,305.29765	-1711.3644,306.88762	-1712.8756,308.47763	-1714.6652,309.86463	-1716.484,310.84565	-1717.3267,311.1205	-1718.0832,311.21778	-1729.4336,306.84811	-1729.9403,306.50099	-1739.9424,297.74138	-1740.4678,297.18825	-1741.3528,295.54118	-1749.3884,278.09805	-1749.6535,277.54407	-1749.6624,276.88862	-1749.446,276.15709	-1748.4621,274.56712	-1746.9509,272.97714	-1745.1613,271.59018	-1743.3426,270.60914	-1742.4999,270.33424	-1741.7434,270.23696	-1728.0595,269.69996	-1725.9938,269.7597	-1725.1267,269.94293	-1724.4229,270.237	-1712.3038,276.61381	-1710.5447,277.69845	-1709.8854,278.29075	-1709.4229,278.89727	-1707.5319,290.91192	-1707.5792,291.52421
